county_fips_code,year,unit_desc,Value
17179,2017,BU,131797.0
17179,2012,BU,158290.0
17179,2007,BU,281800.0
17203,2017,BU,211390.0
17203,2012,BU,126935.0
17203,2007,BU,156610.0
17019,2017,BU,258342.0
17019,2012,BU,196729.0
17019,2007,BU,177282.0
17053,2017,BU,60830.0
17053,2012,BU,321955.0
17053,2007,BU,194373.0
17075,2017,BU,577107.0
17075,2012,BU,411757.0
17075,2007,BU,543190.0
17091,2017,BU,319373.0
17091,2012,BU,448802.0
17091,2007,BU,594871.0
17105,2017,BU,409258.0
17105,2012,BU,628220.0
17105,2007,BU,699800.0
17147,2017,BU,92488.0
17147,2012,BU,68493.0
17147,2007,BU,102961.0
17183,2017,BU,146586.0
17183,2012,BU,199126.0
17183,2007,BU,213375.0
17005,2017,BU,633570.0
17005,2012,BU,965051.0
17005,2007,BU,1758954.0
17013,2017,BU,86348.0
17013,2012,BU,50692.0
17013,2007,BU,103340.0
17017,2017,BU,86233.0
17017,2012,BU,60723.0
17017,2007,BU,152346.0
17021,2017,BU,158534.0
17021,2012,BU,90923.0
17021,2007,BU,231909.0
17061,2017,BU,134061.0
17061,2012,BU,160868.0
17061,2007,BU,303965.0
17083,2017,BU,44580.0
17083,2012,BU,131849.0
17083,2007,BU,281814.0
17117,2017,BU,401205.0
17117,2012,BU,335930.0
17117,2007,BU,628249.0
17119,2017,BU,1078291.0
17119,2012,BU,1392400.0
17119,2007,BU,1739234.0
17135,2017,BU,571919.0
17135,2012,BU,648269.0
17135,2007,BU,773705.0
17137,2017,BU,60510.0
17137,2012,BU,113163.0
17137,2007,BU,378330.0
17149,2017,BU,211783.0
17149,2012,BU,272955.0
17149,2007,BU,606429.0
