county_fips_code,year,unit_desc,Value
17151,2012,$,342000.0
17165,2012,$,1223000.0
17165,2007,$,606000.0
17185,2017,$,746000.0
17185,2012,$,2688000.0
17185,2007,$,2355000.0
17191,2017,$,3679000.0
17191,2007,$,5099000.0
17193,2017,$,2914000.0
17193,2012,$,7170000.0
17193,2007,$,6673000.0
18007,2017,$,534000.0
18073,2007,$,485000.0
18091,2017,$,1540000.0
18091,2012,$,2731000.0
18091,2007,$,1742000.0
18127,2012,$,770000.0
18127,2007,$,671000.0
18131,2017,$,240000.0
18131,2012,$,252000.0
18149,2007,$,279000.0
18181,2017,$,570000.0
18181,2012,$,919000.0
18181,2007,$,917000.0
18015,2017,$,1343000.0
18015,2012,$,1448000.0
18015,2007,$,1346000.0
18017,2017,$,886000.0
18017,2012,$,1470000.0
18039,2017,$,781000.0
18039,2012,$,739000.0
18039,2007,$,551000.0
18049,2017,$,614000.0
18049,2012,$,538000.0
18085,2007,$,1126000.0
18099,2017,$,610000.0
18099,2012,$,882000.0
18099,2007,$,892000.0
18103,2012,$,1803000.0
18103,2007,$,1527000.0
18141,2007,$,983000.0
18169,2017,$,1211000.0
18169,2012,$,1877000.0
18001,2017,$,2016000.0
18001,2012,$,3791000.0
18001,2007,$,3155000.0
18003,2017,$,4089000.0
18003,2012,$,6816000.0
18003,2007,$,4745000.0
18033,2017,$,3114000.0
18033,2012,$,3745000.0
18033,2007,$,1867000.0
18069,2017,$,1347000.0
18069,2012,$,1828000.0
18069,2007,$,1521000.0
18087,2017,$,356000.0
18087,2012,$,826000.0
18087,2007,$,596000.0
18113,2017,$,1128000.0
18113,2012,$,1642000.0
18113,2007,$,851000.0
18151,2017,$,1042000.0
18151,2012,$,1930000.0
18151,2007,$,632000.0
18179,2012,$,2951000.0
18179,2007,$,2194000.0
18183,2012,$,2897000.0
18021,2017,$,300000.0
18021,2012,$,365000.0
18045,2012,$,573000.0
18119,2017,$,438000.0
18119,2012,$,531000.0
18119,2007,$,368000.0
18121,2017,$,572000.0
18121,2012,$,693000.0
18121,2007,$,648000.0
